timestamp,node,namespace,pod,container,syscall_read_rate,syscall_write_rate,syscall_open_rate,tcp_connect_rate,tcp_retransmit_rate,network_rx_bytes,network_tx_bytes,disk_read_bytes,disk_write_bytes,disk_io_latency_ms,process_exec_count,process_fork_count,context_switch_count
2026-05-27T04:57:16Z,gpu-1,longhorn-system,longhorn-csi-plugin-q9c2h,longhorn-liveness-probe,3.0,1.9,0.0,0.0,0.0,224.0,274.0,0.0,0.0,0.0,0.0,0.0,153.0
2026-05-27T04:57:16Z,gpu-1,node,system,kubelet.service,435.2,127.2,180.4,1.2,0.0,204172.0,9372.0,0.0,0.0,0.0,0.0,0.0,5894.0
2026-05-27T04:57:16Z,gpu-1,ebpf-final,ebpf-collector-zj6tk,collector,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05-27T04:57:16Z,gpu-1,longhorn-system,csi-resizer-547f8b9dc8-55gvn,csi-resizer,2.2,2.0,0.0,0.0,0.0,546.0,39.0,0.0,0.0,0.0,0.0,0.0,199.0
2026-05-27T04:57:16Z,gpu-1,node,system,fwupd.service,0.7,1.1,0.3,0.0,0.0,0.0,0.0,0.0,16384.0,0.052568,0.0,0.0,20.0
2026-05-27T04:57:16Z,gpu-1,node,system,rsyslog.service,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2026-05-27T04:57:16Z,gpu-1,longhorn-system,longhorn-manager-8xnqn,longhorn-manager,694.9,253.0,9.4,1.3,0.0,2746499.0,1049975.0,0.0,0.0,0.0,2.0,11.0,23828.0
2026-05-27T04:57:16Z,gpu-1,longhorn-system,longhorn-csi-plugin-q9c2h,node-driver-registrar,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2026-05-27T04:57:16Z,gpu-1,longhorn-system,engine-image-ei-3154f3aa-btx9p,engine-image-ei-3154f3aa,12.8,1.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,1809.0
2026-05-27T04:57:16Z,gpu-1,kube-system,kube-proxy-xpwkg,kube-proxy,72.8,4.7,270.7,0.0,0.0,153104.0,672.0,0.0,0.0,0.0,56.0,56.0,1831.0
2026-05-27T04:57:16Z,gpu-1,kube-system,tetragon-svlgq,tetragon,9.9,18.7,0.0,0.0,0.0,163417.0,911.0,0.0,0.0,0.0,0.0,0.0,15731.0
2026-05-27T04:57:16Z,gpu-1,longhorn-system,csi-provisioner-57f9d44448-4cv8f,csi-provisioner,5.5,5.3,0.0,0.0,0.0,544.0,39.0,0.0,0.0,0.0,0.0,0.0,388.0
2026-05-27T04:57:16Z,gpu-1,kube-system,ovs-ovn-5l6wg,openvswitch,105.7,61.6,38.4,0.0,0.0,1724.0,0.0,0.0,0.0,0.0,52.0,88.0,2247.0
2026-05-27T04:57:16Z,gpu-1,kube-system,tetragon-svlgq,export-stdout,121.6,119.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2026-05-27T04:57:16Z,gpu-1,gpu-operator,nvidia-dcgm-exporter-tfgm5,nvidia-dcgm-exporter,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0
2026-05-27T04:57:16Z,gpu-1,node,system,iscsid.service,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2026-05-27T04:57:16Z,gpu-1,kube-system,kube-ovn-pinger-s46xc,pinger,36.5,16.8,13.2,0.2,0.0,31149.0,826.0,0.0,12288.0,0.0545135,17.0,26.0,3135.0
2026-05-27T04:57:16Z,gpu-1,monitoring,my-monitoring-prometheus-node-exporter-gmmb7,node-exporter,0.2,0.2,0.0,0.0,0.0,208.0,3254.0,0.0,0.0,0.0,0.0,0.0,15.0
2026-05-27T04:57:16Z,gpu-1,longhorn-system,longhorn-csi-plugin-q9c2h,longhorn-csi-plugin,20.3,4.8,5.1,0.0,0.0,36776.0,920.0,0.0,0.0,0.0,4.0,3.0,440.0
2026-05-27T04:57:16Z,gpu-1,kube-system,kube-ovn-cni-jhp28,cni-server,329.9,23.7,469.8,0.4,0.0,333936.0,1824.0,0.0,0.0,0.0,132.0,211.0,5857.0
2026-05-27T04:57:16Z,gpu-1,node,system,systemd-journald.service,5.2,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2026-05-27T04:57:16Z,gpu-1,node,system,udisks2.service,1.5,2.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2026-05-27T04:57:16Z,gpu-1,node,system,udev,7.0,2.5,154.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.0
2026-05-27T04:57:16Z,gpu-1,kube-system,nodelocaldns-2krfj,node-cache,11.9,4.1,0.3,1.0,0.0,4315.0,3292.0,0.0,0.0,0.0,0.0,0.0,600.0
2026-05-27T04:57:16Z,gpu-1,longhorn-system,csi-attacher-5857549d6f-76jtz,csi-attacher,5.4,3.8,0.2,0.0,0.0,4415.0,1254.0,0.0,0.0,0.0,0.0,0.0,425.0
2026-05-27T04:57:16Z,gpu-1,longhorn-system,instance-manager-d89dc7ef153358543541a7b078f7abaa,instance-manager,348.6,63.1,54.7,2.9,0.0,50613.0,106959.0,0.0,69632.0,0.02972025,23.0,18.0,3835.0
2026-05-27T04:57:16Z,gpu-1,node,system,containerd.service,899.7,362.6,745.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,237.0,21335.0
2026-05-27T04:57:16Z,gpu-1,node,system,init.scope,11.1,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2026-05-27T04:57:16Z,gpu-1,gpu-operator,gpu-operator-1764036362-node-feature-discovery-worker-77dn4,worker,0.4,0.2,0.0,0.0,0.0,222.0,188.0,0.0,0.0,0.0,0.0,0.0,33.0
2026-05-27T04:57:16Z,gpu-1,longhorn-system,csi-snapshotter-8558df8679-29czj,csi-snapshotter,12.8,12.4,0.0,0.0,0.0,1273.0,1073.0,0.0,0.0,0.0,0.0,0.0,844.0
2026-05-27T04:57:16Z,gpu-1,node,system,multipathd.service,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2026-05-27T04:57:16Z,gpu-1,unknown,pod-c89a35b6,nginx-proxy,0.0,0.0,0.0,0.0,0.0,353670.0,353718.0,0.0,0.0,0.0,0.0,0.0,175.0
2026-05-27T04:57:16Z,gpu-1,node,system,cgroup,0.0,0.0,0.0,0.0,0.0,0.0,29248.0,40.0,3751936.0,0.5951451535714286,0.0,2.0,102235.0
2026-05-27T04:57:16Z,gpu-1,gpu-operator,nvidia-device-plugin-daemonset-8jhxc,nvidia-device-plugin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2026-05-27T04:57:16Z,gpu-1,node,system,systemd-logind.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2026-05-27T04:57:16Z,gpu-1,node,system,dbus.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2026-05-27T04:57:16Z,gpu-1,node,system,systemd-networkd.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05-27T04:57:16Z,gpu-1,node,system,polkit.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2026-05-27T04:57:32Z,gpu-1,longhorn-system,longhorn-csi-plugin-q9c2h,longhorn-liveness-probe,4.2,2.7,0.0,0.0,0.0,336.0,411.0,0.0,0.0,0.0,0.0,0.0,272.0
2026-05-27T04:57:32Z,gpu-1,node,system,kubelet.service,692.2,61.9,262.4,1.9,0.0,121121.0,11703.0,0.0,0.0,0.0,0.0,0.0,10176.0
2026-05-27T04:57:32Z,gpu-1,ebpf-final,ebpf-collector-zj6tk,collector,222.8,1.1,213.1,0.2,0.0,316013.0,20966.0,0.0,0.0,0.0,0.0,0.0,77.0
2026-05-27T04:57:32Z,gpu-1,longhorn-system,csi-resizer-547f8b9dc8-55gvn,csi-resizer,3.9,3.3,0.1,0.0,0.0,1094.0,78.0,0.0,0.0,0.0,0.0,0.0,343.0
2026-05-27T04:57:32Z,gpu-1,node,system,fwupd.service,9.2,7.4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
2026-05-27T04:57:32Z,gpu-1,node,system,systemd-timesyncd.service,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-05-27T04:57:32Z,gpu-1,longhorn-system,longhorn-manager-8xnqn,longhorn-manager,778.4,304.6,0.5,0.3,0.1,3093243.0,1180612.0,0.0,0.0,0.0,0.0,0.0,28291.0
2026-05-27T04:57:32Z,gpu-1,longhorn-system,longhorn-csi-plugin-q9c2h,node-driver-registrar,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2026-05-27T04:57:32Z,gpu-1,longhorn-system,engine-image-ei-3154f3aa-btx9p,engine-image-ei-3154f3aa,19.1,1.5,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,2627.0
2026-05-27T04:57:32Z,gpu-1,kube-system,kube-proxy-xpwkg,kube-proxy,9.1,1.0,0.0,0.0,0.0,64230.0,288.0,0.0,0.0,0.0,0.0,0.0,272.0
2026-05-27T04:57:32Z,gpu-1,kube-system,tetragon-svlgq,tetragon,8.2,6.1,0.0,0.0,0.0,64668.0,431.0,0.0,0.0,0.0,0.0,0.0,19697.0
2026-05-27T04:57:32Z,gpu-1,longhorn-system,csi-provisioner-57f9d44448-4cv8f,csi-provisioner,9.6,8.9,0.1,0.0,0.0,1631.0,117.0,0.0,0.0,0.0,0.0,0.0,723.0
2026-05-27T04:57:32Z,gpu-1,kube-system,ovs-ovn-5l6wg,openvswitch,183.7,108.9,66.0,0.0,0.0,76.0,82.0,0.0,0.0,0.0,91.0,155.0,3982.0
