timestamp,node,namespace,pod,container,syscall_read_rate,syscall_write_rate,syscall_open_rate,tcp_connect_rate,tcp_retransmit_rate,network_rx_bytes,network_tx_bytes,disk_read_bytes,disk_write_bytes,disk_io_latency_ms,process_exec_count,process_fork_count,context_switch_count
2026-05-27T05:54:10Z,gpu-1,kube-system,tetragon-svlgq,tetragon,4.2,8.5,0.0,0.0,0.0,21779.0,239.0,0.0,0.0,0.0,0.0,0.0,13835.0
2026-05-27T05:54:10Z,gpu-1,longhorn-system,longhorn-csi-plugin-q9c2h,longhorn-liveness-probe,2.5,2.0,0.0,0.0,0.0,224.0,274.0,0.0,0.0,0.0,0.0,0.0,225.0
2026-05-27T05:54:10Z,gpu-1,longhorn-system,longhorn-csi-plugin-q9c2h,node-driver-registrar,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2026-05-27T05:54:10Z,gpu-1,longhorn-system,engine-image-ei-3154f3aa-btx9p,engine-image-ei-3154f3aa,12.7,1.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,42.0,1689.0
2026-05-27T05:54:10Z,gpu-1,monitoring,my-monitoring-prometheus-node-exporter-gmmb7,node-exporter,0.4,0.2,0.0,0.0,0.0,208.0,3254.0,0.0,0.0,0.0,0.0,0.0,17.0
2026-05-27T05:54:10Z,gpu-1,kube-system,nodelocaldns-2krfj,node-cache,28.9,6.1,59.2,1.1,0.0,4991.0,3596.0,0.0,0.0,0.0,12.0,12.0,904.0
2026-05-27T05:54:10Z,gpu-1,longhorn-system,csi-resizer-547f8b9dc8-55gvn,csi-resizer,2.4,2.2,0.0,0.0,0.0,546.0,39.0,0.0,0.0,0.0,0.0,0.0,182.0
2026-05-27T05:54:10Z,gpu-1,node,system,systemd-resolved.service,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05-27T05:54:10Z,gpu-1,ebpf-final,ebpf-detector-56b7858779-tqxvm,detector,4.1,1.8,0.0,0.0,0.0,100274.0,59693.0,0.0,0.0,0.0,0.0,1.0,21398.0
2026-05-27T05:54:10Z,gpu-1,node,system,systemd-logind.service,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05-27T05:54:10Z,gpu-1,longhorn-system,csi-snapshotter-8558df8679-29czj,csi-snapshotter,12.5,12.3,0.0,0.0,0.0,1133.0,1034.0,0.0,0.0,0.0,0.0,0.0,836.0
2026-05-27T05:54:10Z,gpu-1,node,system,systemd-networkd.service,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05-27T05:54:10Z,gpu-1,longhorn-system,longhorn-manager-8xnqn,longhorn-manager,546.5,225.1,8.4,0.3,0.0,1997580.0,855485.0,0.0,0.0,0.0,2.0,11.0,20105.0
