2026-06-01T02:52:57Z,infra-2,longhorn-system,engine-image-ei-3154f3aa-xvvgq,engine-image-ei-3154f3aa,12.4,1.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,901.0,0.0084195103,normal
2026-06-01T02:22:10Z,worker-1,longhorn-system,longhorn-csi-plugin-t8lpt,longhorn-csi-plugin,2.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0003687547,normal
2026-06-01T02:22:10Z,worker-1,longhorn-system,longhorn-manager-fgsfc,longhorn-manager,104.8,44.2,0.2,0.1,0.0,440060.0,13923.0,0.0,0.0,0.0,0.0,0.0,4317.0,0.0139339843,normal
2026-06-01T02:22:10Z,worker-1,longhorn-system,longhorn-csi-plugin-t8lpt,node-driver-registrar,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.05388e-05,normal
2026-06-01T02:22:10Z,worker-1,longhorn-system,csi-attacher-896ffc747-rxjjt,csi-attacher,3.5,2.9,0.1,0.0,0.0,1227.0,1012.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0009335614,normal
2026-06-01T02:22:10Z,worker-1,longhorn-system,csi-snapshotter-65884686fc-gjw5g,csi-snapshotter,11.5,11.5,0.0,0.0,0.0,1251.0,1106.0,0.0,0.0,0.0,0.0,0.0,876.0,0.0024912636,normal
2026-06-01T02:22:10Z,worker-1,kube-system,nodelocaldns-zjml5,node-cache,12.9,4.5,0.4,1.2,0.0,4315.0,3292.0,0.0,0.0,0.0,0.0,0.0,654.0,0.0037994818,normal
2026-06-01T02:22:10Z,worker-1,kube-system,kube-ovn-pinger-vfzmn,pinger,49.8,23.1,13.2,0.2,0.0,116043.0,1580.0,0.0,12288.0,0.0679595,17.0,26.0,3857.0,0.0186761095,normal
2026-06-01T02:22:10Z,worker-1,kube-system,tetragon-kl9tz,tetragon,5.7,3.4,0.0,0.0,0.0,17332.0,239.0,0.0,0.0,0.0,0.0,0.0,12530.0,0.0325816397,normal
2026-06-01T02:22:10Z,worker-1,longhorn-system,engine-image-ei-3154f3aa-kvvkq,engine-image-ei-3154f3aa,12.8,1.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,1029.0,0.012107349,normal
2026-06-01T02:22:10Z,worker-1,kube-system,kube-proxy-pdwww,kube-proxy,2.5,0.5,0.0,0.0,0.0,17166.0,96.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0002915284,normal
2026-06-01T02:22:10Z,worker-1,longhorn-system,engine-image-ei-843accdd-tx99h,engine-image-ei-843accdd,12.5,1.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,880.0,0.0109192979,normal
2026-06-01T02:22:10Z,worker-1,kube-system,kube-ovn-cni-cf7cj,cni-server,308.1,20.7,359.8,0.2,0.0,160952.0,947.0,0.0,0.0,0.0,130.0,163.0,3676.0,0.0629642471,normal
